latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,satellite_source,index_right,osm_id,osm_type,facility_type,name,operator,distance_to_facility_m,near_industrial_500m,near_industrial_1000m,near_industrial_2000m,near_industrial_5000m,distance_to_facility_km,industrial_facility_present,facility_type_code,day_of_year,month,year,hour,is_day,is_forest_fire_season,is_stubble_burning_season,brightness_difference,frp_brightness_ratio,log_frp,confidence_numeric,is_n20,is_suomi_npp,grid_lat,grid_lon,grid_id,grid_active_days,grid_detection_count,grid_total_frp,grid_brightness_mean,grid_brightness_std,grid_frp_mean,grid_frp_std,grid_n,brightness_zscore_local,frp_zscore_local,used_local_baseline,high_brightness_flag_local,high_frp_flag_local,persistent_location_flag,row_id,landcover_code,landcover_class,weak_label,predicted_class,predicted_class_confidence
12.85108,79.90353,311.16,0.54,0.42,2024-11-09,2029,N20,VIIRS,n,2.0NRT,282.75,1.68,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,97523.95123088152,0,0,0,0,97.52395123088152,1,4,314,11,2024,20,0,0,1,28.410000000000025,0.005399151561897415,0.9858167945227653,1.0,1,0,12.85,79.9,12.85_79.9,3,14,25.28,311.8492857142857,6.397096053060936,1.8057142857142858,1.1218166193601018,14,-0.10774978342804045,-0.11206313362160286,1,0,0,1,42,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.7733712329752864
11.81658,77.91605,300.83,0.44,0.39,2024-11-09,2029,N20,VIIRS,n,2.0NRT,275.93,1.22,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13899.193914270805,0,0,0,0,13.899193914270805,1,7,314,11,2024,20,0,0,1,24.899999999999977,0.004055446597746235,0.7975071958841881,1.0,1,0,11.81,77.91,11.81_77.91,20,43,64.3,308.93627906976747,7.833273664389497,1.4953488372093022,0.7060599894829163,43,-1.034852019356745,-0.3899793803794976,1,0,0,1,43,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.819578809683602
11.81173,77.92348,307.91,0.44,0.39,2024-11-09,2029,N20,VIIRS,n,2.0NRT,276.34,1.44,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13976.099787622723,0,0,0,0,13.976099787622722,1,7,314,11,2024,20,0,0,1,31.57000000000005,0.004676691240947029,0.8919980393051105,1.0,1,0,11.81,77.92,11.81_77.92,11,16,22.18,305.369375,5.143271940117515,1.38625,0.6826309398203395,16,0.4939705754586224,0.07873947233353697,1,0,0,1,44,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.8926564821052743
11.20356,77.56443,297.61,0.43,0.38,2024-11-09,2029,N20,VIIRS,n,2.0NRT,269.71,0.59,N,VIIRS_N20,18,100018,node,Power Plant,Thermal Power Station #19,,17713.077235686964,0,0,0,0,17.713077235686963,1,1,314,11,2024,20,0,0,1,27.900000000000034,0.0019824602667921102,0.4637340162321401,1.0,1,0,11.200000000000001,77.56,11.2_77.56,8,15,15.08,308.0466666666667,7.156664892319064,1.0053333333333334,0.4637712901030092,15,-1.4583142879678335,-0.8955563705573126,1,0,0,1,45,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.9143066891625073
11.17264,79.26752,332.76,0.43,0.46,2024-11-10,735,N20,VIIRS,n,2.0NRT,303.05,8.09,D,VIIRS_N20,0,100000,node,Power Plant,Thermal Power Station #1,,16932.70956293733,0,0,0,0,16.93270956293733,1,1,315,11,2024,7,1,0,1,29.70999999999998,0.024311816324077414,2.2071749081893874,1.0,1,0,11.17,79.26,11.17_79.26,1,1,8.09,332.76,,8.09,,1,0.9422201270610318,2.530171102229097,0,0,1,0,46,40.0,Cropland,Agricultural Burning,Agricultural Burning,0.8899569681418796
11.17331,79.27145,341.73,0.43,0.46,2024-11-10,735,N20,VIIRS,n,2.0NRT,303.22,10.13,D,VIIRS_N20,0,100000,node,Power Plant,Thermal Power Station #1,,16523.803581101438,0,0,0,0,16.523803581101436,1,1,315,11,2024,7,1,0,1,38.50999999999999,0.02964328563485793,2.4096441652874536,1.0,1,0,11.17,79.27,11.17_79.27,1,1,10.13,341.73,,10.13,,1,1.5238448369141808,3.423988618159085,0,0,1,0,47,40.0,Cropland,Agricultural Burning,Agricultural Burning,0.9745841200166332
9.28159,78.86513,334.38,0.5,0.49,2024-11-10,735,N20,VIIRS,n,2.0NRT,299.92,2.26,D,VIIRS_N20,21,100021,node,Oil & Gas,Petroleum Refinery #22,,151124.71963157313,0,0,0,0,151.12471963157313,1,7,315,11,2024,7,1,0,1,34.45999999999998,0.006758777438842035,1.1817271953786161,1.0,1,0,9.28,78.86,9.28_78.86,1,1,2.26,334.38,,2.26,,1,1.0472627168003965,-0.024219151629642843,0,0,0,0,48,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.5349151434815679
13.18365,79.56056,339.41,0.39,0.44,2024-11-10,737,N20,VIIRS,n,2.0NRT,300.13,5.94,D,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,96399.35948821346,0,0,0,0,96.39935948821346,1,4,315,11,2024,7,1,0,1,39.28000000000003,0.017500957543973364,1.937301774518713,1.0,1,0,13.18,79.56,13.18_79.56,1,1,5.94,339.41,,5.94,,1,1.373413473830647,1.5881575437734727,0,0,0,0,49,10.0,Tree cover,Other/Unclassified,Agricultural Burning,0.46199324247729395
11.81621,77.91726,325.29,0.42,0.37,2024-11-10,2010,N20,VIIRS,n,2.0NRT,292.1,3.35,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13944.399054802661,0,0,0,0,13.94439905480266,1,7,315,11,2024,20,0,0,1,33.19,0.010298502874358264,1.4701758451005926,1.0,1,0,11.81,77.91,11.81_77.91,20,43,64.3,308.93627906976747,7.833273664389497,1.4953488372093022,0.7060599894829163,43,2.087724957775635,2.626761451458188,1,1,1,1,50,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.8545019658240527
11.81612,77.91793,329.91,0.42,0.37,2024-11-10,2010,N20,VIIRS,n,2.0NRT,292.9,3.93,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13980.12765551236,0,0,0,0,13.98012765551236,1,7,315,11,2024,20,0,0,1,37.01000000000005,0.011912339729017004,1.5953389880545987,1.0,1,0,11.81,77.91,11.81_77.91,20,43,64.3,308.93627906976747,7.833273664389497,1.4953488372093022,0.7060599894829163,43,2.677516684445773,3.448221396277839,1,1,1,1,51,20.0,Shrubland,Other/Unclassified,Other/Unclassified,0.8443181277217363
12.29693,79.69377,329.6,0.41,0.6,2024-11-11,718,N20,VIIRS,n,2.0NRT,289.95,1.67,D,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,64642.10644990696,0,0,0,0,64.64210644990696,1,4,316,11,2024,7,1,0,1,39.650000000000034,0.005066747572815534,0.9820784724121582,1.0,1,0,12.290000000000001,79.69,12.29_79.69,1,1,1.67,329.6,,1.67,,1,0.7373222359644959,-0.2827251979035118,0,0,0,0,52,40.0,Cropland,Agricultural Burning,Agricultural Burning,0.8058961887388734
11.20259,77.5637,304.3,0.52,0.41,2024-11-14,2036,N20,VIIRS,n,2.0NRT,279.75,0.92,N,VIIRS_N20,18,100018,node,Power Plant,Thermal Power Station #19,,17714.76156635859,0,0,0,0,17.71476156635859,1,1,319,11,2024,20,0,0,1,24.55000000000001,0.0030233322379231023,0.6523251860396903,1.0,1,0,11.200000000000001,77.56,11.2_77.56,8,15,15.08,308.0466666666667,7.156664892319064,1.0053333333333334,0.4637712901030092,15,-0.5235213221577278,-0.18399874066025046,1,0,0,1,53,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.9398978190365318
11.81859,77.91496,300.99,0.53,0.42,2024-11-14,2036,N20,VIIRS,n,2.0NRT,286.54,0.79,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,14010.913759881492,0,0,0,0,14.010913759881491,1,7,319,11,2024,20,0,0,1,14.449999999999989,0.0026246719160104987,0.5822156198526637,1.0,1,0,11.81,77.91,11.81_77.91,20,43,64.3,308.93627906976747,7.833273664389497,1.4953488372093022,0.7060599894829163,43,-1.0144263318530142,-0.9989927877457907,1,0,0,1,54,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.8637352637589267
11.20184,77.56679,302.92,0.52,0.41,2024-11-14,2036,N20,VIIRS,n,2.0NRT,279.07,0.69,N,VIIRS_N20,18,100018,node,Power Plant,Thermal Power Station #19,,17392.541648495197,0,0,0,0,17.392541648495197,1,1,319,11,2024,20,0,0,1,23.850000000000023,0.002277829129803248,0.5247285289349821,1.0,1,0,11.200000000000001,77.56,11.2_77.56,8,15,15.08,308.0466666666667,7.156664892319064,1.0053333333333334,0.4637712901030092,15,-0.7163485707104845,-0.6799328463460818,1,0,0,1,55,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.9234622129759259
13.15905,80.2841,309.74,0.4,0.37,2024-11-15,2016,N20,VIIRS,n,2.0NRT,290.96,2.63,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150575.87071571502,0,0,0,0,150.575870715715,1,4,320,11,2024,20,0,0,1,18.78000000000003,0.008490992445276683,1.2892326482767593,1.0,1,0,13.15,80.28,13.15_80.28,10,15,31.96,308.05333333333334,5.417348675013171,2.130666666666667,1.6132906330437382,15,0.3113454141222628,0.3095123241317397,1,0,0,1,56,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.7375905085149905
10.93138,77.06387,306.01,0.39,0.36,2024-11-15,2018,N20,VIIRS,n,2.0NRT,288.91,0.68,N,VIIRS_N20,18,100018,node,Power Plant,Thermal Power Station #19,,71788.52824563696,0,0,0,0,71.78852824563695,1,1,320,11,2024,20,0,0,1,17.099999999999966,0.002222149602954152,0.5187937934151675,1.0,1,0,10.93,77.06,10.93_77.06,6,7,5.66,302.8671428571428,2.8399983232724897,0.8085714285714286,0.48844749193844,7,1.1066404923914523,-0.2632246673254137,1,0,0,1,57,30.0,Grassland,Other/Unclassified,Other/Unclassified,0.8422122203404752
11.80968,77.92031,311.5,0.4,0.44,2024-11-16,1957,N20,VIIRS,n,2.0NRT,283.67,1.82,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13580.387652317977,0,0,0,0,13.580387652317977,1,7,321,11,2024,19,0,0,1,27.829999999999984,0.005842696629213483,1.0367368849500223,1.0,1,0,11.8,77.92,11.8_77.92,10,21,32.72,307.8904761904762,8.630552981235025,1.558095238095238,0.5164263650087885,21,0.41822625008754505,0.5071483170699563,1,0,0,1,58,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.953774426153311
10.9307,77.06355,305.42,0.44,0.46,2024-11-16,1957,N20,VIIRS,n,2.0NRT,288.29,0.94,N,VIIRS_N20,18,100018,node,Power Plant,Thermal Power Station #19,,71842.89915018287,0,0,0,0,71.84289915018287,1,1,321,11,2024,19,0,0,1,17.129999999999995,0.0030777290288782656,0.6626879730752367,1.0,1,0,10.93,77.06,10.93_77.06,6,7,5.66,302.8671428571428,2.8399983232724897,0.8085714285714286,0.48844749193844,7,0.8988938908652493,0.2690741043770894,1,0,0,1,59,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.5290309794418372
11.81306,77.92103,297.2,0.42,0.61,2024-11-17,1940,N20,VIIRS,n,2.0NRT,282.33,0.71,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13920.058187329192,0,0,0,0,13.920058187329191,1,7,322,11,2024,19,0,0,1,14.870000000000005,0.002388963660834455,0.5364933705145685,1.0,1,0,11.81,77.92,11.81_77.92,11,16,22.18,305.369375,5.143271940117515,1.38625,0.6826309398203395,16,-1.588361474002354,-0.9906524309870589,1,0,0,1,60,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.8290882654855671
13.25654,79.43639,334.69,0.44,0.38,2024-11-19,807,N20,VIIRS,n,2.0NRT,297.58,4.14,D,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,97890.46651847668,0,0,0,0,97.89046651847667,1,4,324,11,2024,8,1,0,1,37.110000000000014,0.012369655502106426,1.6370530794670737,1.0,1,0,13.25,79.43,13.25_79.43,1,1,4.14,334.69,,4.14,,1,1.067363459281386,0.7994950297176008,0,0,0,0,61,40.0,Cropland,Agricultural Burning,Agricultural Burning,0.9778609656270624
13.32541,79.48901,332.04,0.44,0.39,2024-11-19,807,N20,VIIRS,n,2.0NRT,298.23,2.34,D,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,107096.47300939361,0,0,0,0,107.0964730093936,1,4,324,11,2024,8,1,0,1,33.81,0.007047343693530899,1.205970806988609,1.0,1,0,13.32,79.48,13.32_79.48,1,1,2.34,332.04,,2.34,,1,0.8955345316213161,0.01083251566172926,0,0,0,0,62,20.0,Shrubland,Other/Unclassified,Other/Unclassified,0.5617695328687167
13.08208,79.97921,299.57,0.57,0.52,2024-11-19,2042,N20,VIIRS,n,2.0NRT,282.49,0.43,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,118437.24671875713,0,0,0,0,118.43724671875714,1,4,324,11,2024,20,0,0,1,17.079999999999984,0.0014353907267082818,0.35767444427181594,1.0,1,0,13.08,79.97,13.08_79.97,7,10,14.08,306.96,4.861099555541813,1.408,0.9192847461175697,10,-1.5202321852419467,-1.0638705843106866,1,0,0,1,63,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.7671778916906724
11.80911,77.92155,304.06,0.44,0.46,2024-11-19,2042,N20,VIIRS,n,2.0NRT,290.57,1.39,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13618.626972798218,0,0,0,0,13.618626972798218,1,7,324,11,2024,20,0,0,1,13.490000000000009,0.004571466157995132,0.8712933659434193,1.0,1,0,11.8,77.92,11.8_77.92,10,21,32.72,307.8904761904762,8.630552981235025,1.558095238095238,0.5164263650087885,21,-0.4438274347894742,-0.3254970107739899,1,0,0,1,64,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.8634364833921356
11.81893,77.91513,309.46,0.44,0.46,2024-11-19,2042,N20,VIIRS,n,2.0NRT,289.97,1.7,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,14052.369617480426,0,0,0,0,14.052369617480426,1,7,324,11,2024,20,0,0,1,19.489999999999952,0.005493440186130679,0.9932517730102833,1.0,1,0,11.81,77.91,11.81_77.91,20,43,64.3,308.93627906976747,7.833273664389497,1.4953488372093022,0.7060599894829163,43,0.06685850037556824,0.28984953947124836,1,0,0,1,65,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.8369232719337231
13.44629,80.09775,307.03,0.45,0.39,2024-11-20,2023,N20,VIIRS,n,2.0NRT,287.04,0.72,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,155143.3784377982,0,0,0,0,155.14337843779822,1,4,325,11,2024,20,0,0,1,19.989999999999952,0.0023450477152069833,0.5423242908253617,1.0,1,0,13.44,80.09,13.44_80.09,3,6,4.3,305.655,2.151871278678184,0.7166666666666667,0.22259080544053625,6,0.6389787407937395,0.014975161829960575,1,0,0,1,66,20.0,Shrubland,Other/Unclassified,Other/Unclassified,0.8240249706240838
13.39475,80.10127,298.46,0.45,0.39,2024-11-20,2023,N20,VIIRS,n,2.0NRT,284.69,0.18,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,151324.3224323618,0,0,0,0,151.3243224323618,1,4,325,11,2024,20,0,0,1,13.769999999999982,0.0006030958922468673,0.16551443847757338,1.0,1,0,13.39,80.10000000000001,13.39_80.1,10,21,22.85,306.8885714285714,3.8878326683568587,1.0880952380952382,0.5611026559161795,21,-2.1679357491827624,-1.618411940347141,1,0,0,1,67,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.943229694998271
13.16029,80.28455,302.73,0.46,0.39,2024-11-20,2023,N20,VIIRS,n,2.0NRT,284.46,0.44,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150690.80535180806,0,0,0,0,150.69080535180805,1,4,325,11,2024,20,0,0,1,18.27000000000004,0.0014534403593961616,0.3646431135879093,1.0,1,0,13.16,80.28,13.16_80.28,13,23,29.58,306.30347826086955,3.394288797773065,1.286086956521739,0.5416619134280146,23,-1.0527914605304163,-1.5620203960199275,1,0,0,1,68,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.8251157495195716
11.81179,77.92168,300.16,0.39,0.36,2024-11-20,2025,N20,VIIRS,n,2.0NRT,282.34,0.86,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13855.702054588412,0,0,0,0,13.855702054588411,1,7,325,11,2024,20,0,0,1,17.82000000000005,0.002865138592750533,0.6205764877251099,1.0,1,0,11.81,77.92,11.81_77.92,11,16,22.18,305.369375,5.143271940117515,1.38625,0.6826309398203395,16,-1.0128523361494552,-0.770914368660909,1,0,0,1,69,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.9474957638129138
11.81606,77.91496,307.45,0.49,0.4,2024-11-21,2004,N20,VIIRS,n,2.0NRT,288.83,2.09,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13782.802812661084,0,0,0,0,13.782802812661084,1,7,326,11,2024,20,0,0,1,18.620000000000005,0.006797853309481216,1.128171090909654,1.0,1,0,11.81,77.91,11.81_77.91,20,43,64.3,308.93627906976747,7.833273664389497,1.4953488372093022,0.7060599894829163,43,-0.18973919889001006,0.8422105368499793,1,0,0,1,70,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.8358643477594918
13.06687,80.1871,304.0,0.41,0.37,2024-11-21,2004,N20,VIIRS,n,2.0NRT,292.92,0.46,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,136218.69140032932,0,0,0,0,136.21869140032933,1,4,326,11,2024,20,0,0,1,11.079999999999984,0.0015131578947368421,0.3784364357202451,1.0,1,0,13.06,80.18,13.06_80.18,6,7,5.2,303.98285714285714,2.463112626236104,0.7428571428571429,0.5984901638209905,7,0.006959834869205265,-0.47261786401179007,1,0,0,1,71,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.866407428824862
13.16066,80.2851,313.65,0.4,0.37,2024-11-21,2004,N20,VIIRS,n,2.0NRT,292.77,1.11,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150763.34502773578,0,0,0,0,150.76334502773577,1,4,326,11,2024,20,0,0,1,20.879999999999995,0.003538976566236251,0.7466879474879752,1.0,1,0,13.16,80.28,13.16_80.28,13,23,29.58,306.30347826086955,3.394288797773065,1.286086956521739,0.5416619134280146,23,2.1643773340531163,-0.3250864647420708,1,1,0,1,72,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.9558996659658425
13.16213,80.28485,311.61,0.4,0.37,2024-11-21,2004,N20,VIIRS,n,2.0NRT,292.11,0.54,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150827.64949376436,0,0,0,0,150.82764949376437,1,4,326,11,2024,20,0,0,1,19.5,0.0017329354000192548,0.43178241642553783,1.0,1,0,13.16,80.28,13.16_80.28,13,23,29.58,306.30347826086955,3.394288797773065,1.286086956521739,0.5416619134280146,23,1.5633677790210363,-1.3774033913515904,1,0,0,1,73,20.0,Shrubland,Other/Unclassified,Other/Unclassified,0.9412825277863978
13.39214,80.09968,308.7,0.41,0.37,2024-11-21,2004,N20,VIIRS,n,2.0NRT,292.85,0.92,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150997.60386365835,0,0,0,0,150.99760386365836,1,4,326,11,2024,20,0,0,1,15.849999999999966,0.0029802397149335928,0.6523251860396903,1.0,1,0,13.39,80.09,13.39_80.09,2,4,2.53,303.8,3.271054875724356,0.6325,0.3505590772846521,4,-0.6178568538828616,-0.611334578760125,0,0,0,0,74,40.0,Cropland,Agricultural Burning,Agricultural Burning,0.93354312254967
13.31326,80.00461,338.93,0.48,0.64,2024-11-22,711,N20,VIIRS,n,2.0NRT,293.98,4.28,D,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,137499.49994710492,0,0,0,0,137.49949994710494,1,4,327,11,2024,7,1,0,1,44.94999999999999,0.012627976278287552,1.6639260977181702,1.0,1,0,13.31,80.0,13.31_80.0,1,3,17.740000000000002,337.65333333333336,4.950053871760722,5.913333333333334,2.829016319029166,3,1.3422897435375007,0.8608354474775021,0,0,0,0,75,20.0,Shrubland,Other/Unclassified,Other/Unclassified,0.5610665572432576
13.31909,80.0034,332.19,0.48,0.64,2024-11-22,711,N20,VIIRS,n,2.0NRT,293.99,4.28,D,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,137867.2798509457,0,0,0,0,137.8672798509457,1,4,327,11,2024,7,1,0,1,38.19999999999999,0.012884192781239652,1.6639260977181702,1.0,1,0,13.31,80.0,13.31_80.0,1,3,17.740000000000002,337.65333333333336,4.950053871760722,5.913333333333334,2.829016319029166,3,0.9052606973379225,0.8608354474775021,0,0,0,0,76,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.5942899210806022
13.3172,80.0006,341.84,0.48,0.64,2024-11-22,711,N20,VIIRS,n,2.0NRT,294.78,9.18,D,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,137504.29451869612,0,0,0,0,137.50429451869613,1,4,327,11,2024,7,1,0,1,47.06,0.02685466885092441,2.3204250111223765,1.0,1,0,13.31,80.0,13.31_80.0,1,3,17.740000000000002,337.65333333333336,4.950053871760722,5.913333333333334,2.829016319029166,3,1.5309773584396904,3.0077500690740413,0,0,1,0,77,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.5811489240638295
13.16057,80.27849,306.96,0.49,0.65,2024-11-23,1925,N20,VIIRS,n,2.0NRT,285.23,1.42,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150150.5307389756,0,0,0,0,150.1505307389756,1,4,328,11,2024,19,0,0,1,21.72999999999996,0.0046260099035704974,0.883767540168595,1.0,1,0,13.16,80.27,13.16_80.27,5,5,7.75,304.332,2.8267950049481714,1.55,0.3914715826212677,5,0.9296747713929718,-0.3320802984715487,1,0,0,1,78,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.8256248750475653
12.86026,79.90279,305.01,0.52,0.67,2024-11-23,1925,N20,VIIRS,n,2.0NRT,290.01,1.17,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,97942.31281816268,0,0,0,0,97.94231281816268,1,4,328,11,2024,19,0,0,1,15.0,0.0038359398052522867,0.7747271675523681,1.0,1,0,12.86,79.9,12.86_79.9,1,1,1.17,305.01,,1.17,,1,-0.8571205305114137,-0.5017981184745872,0,0,0,0,79,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.5514001331821545
11.79451,77.72559,328.6,0.42,0.38,2024-11-24,813,N20,VIIRS,n,2.0NRT,280.78,2.14,D,VIIRS_N20,10,100010,node,Industrial Works,Steel Foundry #11,,9765.130621833914,0,0,0,0,9.765130621833913,1,2,329,11,2024,8,1,0,1,47.82000000000005,0.006512477175897748,1.144222799920162,1.0,1,0,11.790000000000001,77.72,11.79_77.72,1,1,2.14,328.6,,2.14,,1,0.6724811311871105,-0.0767966525667008,0,0,0,0,80,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.5459485127340239
11.53918,79.05564,304.73,0.5,0.41,2024-11-25,2029,N20,VIIRS,n,2.0NRT,281.42,0.7,N,VIIRS_N20,12,100012,node,Power Plant,Thermal Power Station #13,,14173.097179597042,0,0,0,0,14.173097179597042,1,1,330,11,2024,20,0,0,1,23.310000000000002,0.0022971154792767365,0.5306282510621704,1.0,1,0,11.53,79.05,11.53_79.05,1,1,0.7,304.73,,0.7,,1,-0.8752760398490799,-0.7077266638113981,0,0,0,0,81,40.0,Cropland,Agricultural Burning,Agricultural Burning,0.9281131951921179
13.39221,80.07728,306.79,0.48,0.4,2024-12-02,1957,N20,VIIRS,n,2.0NRT,290.19,0.59,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,149284.25620419043,0,0,0,0,149.28425620419043,1,4,337,12,2024,19,0,0,0,16.600000000000023,0.001923139606897226,0.4637340162321401,1.0,1,0,13.39,80.07000000000001,13.39_80.07,3,5,2.66,306.43600000000004,1.9684714882365275,0.532,0.24863628053846043,5,0.17983496439520139,0.23327247284423636,1,0,0,1,82,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.9729688797232654
9.03133,77.63218,332.93,0.38,0.59,2024-12-03,843,N20,VIIRS,n,2.0NRT,296.24,2.41,D,VIIRS_N20,2,100002,node,Chemical,Chemical Processing Unit #3,,198082.92713149358,0,0,0,0,198.08292713149356,1,9,338,12,2024,8,1,0,0,36.69,0.007238758898266903,1.2267122912954254,1.0,1,0,9.03,77.63,9.03_77.63,1,1,2.41,332.93,,2.41,,1,0.9532431148731882,0.04150272454167995,0,0,0,0,83,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.7745385394658189
13.08149,79.97901,315.32,0.63,0.54,2024-12-03,1938,N20,VIIRS,n,2.0NRT,275.63,3.09,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,118380.17361187836,0,0,0,0,118.38017361187836,1,4,338,12,2024,19,0,0,0,39.69,0.009799568692122288,1.4085449700547104,1.0,1,0,13.08,79.97,13.08_79.97,7,10,14.08,306.96,4.861099555541813,1.408,0.9192847461175697,10,1.7197755167283788,1.8296833566570292,1,0,0,1,84,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.9550432134256797
13.08649,79.97971,303.22,0.63,0.54,2024-12-03,1938,N20,VIIRS,n,2.0NRT,279.65,2.97,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,118778.46639780697,0,0,0,0,118.77846639780697,1,4,338,12,2024,19,0,0,0,23.57000000000005,0.009794868412373854,1.3787660946990992,1.0,1,0,13.08,79.97,13.08_79.97,7,10,14.08,306.96,4.861099555541813,1.408,0.9192847461175697,10,-0.7693732574837373,1.6991470886434485,1,0,0,1,85,10.0,Tree cover,Other/Unclassified,Other/Unclassified,0.96883082634085
13.1657,80.27771,302.88,0.64,0.72,2024-12-04,1919,N20,VIIRS,n,2.0NRT,286.77,1.2,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150385.42410377008,0,0,0,0,150.38542410377008,1,4,339,12,2024,19,0,0,0,16.110000000000014,0.003961965134706815,0.7884573603642702,1.0,1,0,13.16,80.27,13.16_80.27,5,5,7.75,304.332,2.8267950049481714,1.55,0.3914715826212677,5,-0.5136559239203199,-0.8940623420387844,1,0,0,1,86,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.9163819334406501
11.18143,79.0966,300.15,0.56,0.69,2024-12-04,2059,N20,VIIRS,n,2.0NRT,283.25,1.08,N,VIIRS_N20,12,100012,node,Power Plant,Thermal Power Station #13,,25733.76425833941,0,0,0,0,25.733764258339413,1,1,339,12,2024,20,0,0,0,16.899999999999977,0.0035982008995502253,0.7323678937132266,1.0,1,0,11.18,79.09,11.18_79.09,10,20,18.59,305.3995,3.199398751081369,0.9295,0.2404267040076872,20,-1.640777036068332,0.6259703996740233,1,0,0,1,87,40.0,Cropland,Other/Unclassified,Other/Unclassified,0.9721480213806191
