event_id,retry_pre_attempted,pre_status,attempts_pre,retry_post_attempted,post_status,attempts_post,overall_status,is_real_cdse_data,error_category,timestamp
FIRMS_TN_0554,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:52:32Z
FIRMS_TN_0555,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:52:34Z
FIRMS_TN_0556,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:52:36Z
FIRMS_TN_0557,True,CLOUD_REJECTED,1,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:52:40Z
FIRMS_TN_0558,True,CLOUD_REJECTED,1,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:52:43Z
FIRMS_TN_0559,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:52:47Z
FIRMS_TN_0560,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:52:49Z
FIRMS_TN_0561,True,REAL_CDSE_SUCCESS,1,True,CLOUD_REJECTED,1,PARTIAL_PRE_ONLY,True,,2026-09-05T17:52:52Z
FIRMS_TN_0562,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:52:54Z
FIRMS_TN_0563,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:52:56Z
FIRMS_TN_0564,True,REAL_CDSE_SUCCESS,1,True,CLOUD_REJECTED,1,PARTIAL_PRE_ONLY,True,,2026-09-05T17:53:00Z
FIRMS_TN_0565,True,REAL_CDSE_SUCCESS,1,True,CLOUD_REJECTED,1,PARTIAL_PRE_ONLY,True,,2026-09-05T17:53:03Z
FIRMS_TN_0566,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:53:07Z
FIRMS_TN_0567,False,MISSING_PRODUCT,0,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:53:09Z
FIRMS_TN_0568,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:53:11Z
FIRMS_TN_0569,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:53:12Z
FIRMS_TN_0570,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:53:14Z
FIRMS_TN_0571,True,CLOUD_REJECTED,1,True,CLOUD_REJECTED,1,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:53:18Z
FIRMS_TN_0572,True,CLOUD_REJECTED,1,True,CLOUD_REJECTED,1,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:53:21Z
FIRMS_TN_0573,True,CLOUD_REJECTED,1,True,CLOUD_REJECTED,1,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:53:25Z
FIRMS_TN_0574,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:53:29Z
FIRMS_TN_0575,True,CLOUD_REJECTED,1,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:53:32Z
FIRMS_TN_0576,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:53:36Z
FIRMS_TN_0577,True,CLOUD_REJECTED,1,True,CLOUD_REJECTED,1,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:53:40Z
FIRMS_TN_0578,False,MISSING_PRODUCT,0,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:53:42Z
FIRMS_TN_0579,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:53:45Z
FIRMS_TN_0580,True,CLOUD_REJECTED,1,True,CLOUD_REJECTED,1,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:53:49Z
FIRMS_TN_0581,True,CLOUD_REJECTED,1,True,CLOUD_REJECTED,1,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:53:52Z
FIRMS_TN_0582,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:53:54Z
FIRMS_TN_0583,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:53:56Z
FIRMS_TN_0584,True,REAL_CDSE_SUCCESS,1,True,CLOUD_REJECTED,1,PARTIAL_PRE_ONLY,True,,2026-09-05T17:54:00Z
FIRMS_TN_0585,True,CLOUD_REJECTED,1,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:54:04Z
FIRMS_TN_0586,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:54:06Z
FIRMS_TN_0587,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:54:07Z
FIRMS_TN_0588,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:54:09Z
FIRMS_TN_0589,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:54:11Z
FIRMS_TN_0590,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:54:13Z
FIRMS_TN_0591,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:54:15Z
FIRMS_TN_0592,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:54:17Z
FIRMS_TN_0593,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:54:20Z
FIRMS_TN_0594,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:54:22Z
FIRMS_TN_0595,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:54:24Z
FIRMS_TN_0596,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:54:28Z
FIRMS_TN_0597,True,CLOUD_REJECTED,1,True,CLOUD_REJECTED,1,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:54:31Z
FIRMS_TN_0598,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:54:35Z
FIRMS_TN_0599,False,MISSING_PRODUCT,0,True,CLOUD_REJECTED,1,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:54:37Z
FIRMS_TN_0600,True,CLOUD_REJECTED,1,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:54:41Z
FIRMS_TN_0601,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:54:42Z
FIRMS_TN_0602,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:54:44Z
FIRMS_TN_0603,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:54:49Z
FIRMS_TN_0604,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:54:52Z
FIRMS_TN_0605,True,REAL_CDSE_SUCCESS,1,True,CLOUD_REJECTED,1,PARTIAL_PRE_ONLY,True,,2026-09-05T17:54:56Z
FIRMS_TN_0606,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:55:01Z
FIRMS_TN_0607,True,CLOUD_REJECTED,1,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:55:05Z
FIRMS_TN_0608,True,REAL_CDSE_SUCCESS,1,True,CLOUD_REJECTED,1,PARTIAL_PRE_ONLY,True,,2026-09-05T17:55:08Z
FIRMS_TN_0609,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:55:10Z
FIRMS_TN_0610,True,CLOUD_REJECTED,1,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:55:14Z
FIRMS_TN_0611,True,REAL_CDSE_SUCCESS,1,True,CLOUD_REJECTED,1,PARTIAL_PRE_ONLY,True,,2026-09-05T17:55:18Z
FIRMS_TN_0612,True,REAL_CDSE_SUCCESS,1,True,CLOUD_REJECTED,1,PARTIAL_PRE_ONLY,True,,2026-09-05T17:55:22Z
FIRMS_TN_0613,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:55:25Z
FIRMS_TN_0614,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:55:27Z
FIRMS_TN_0615,True,REAL_CDSE_SUCCESS,1,True,CLOUD_REJECTED,1,PARTIAL_PRE_ONLY,True,,2026-09-05T17:55:31Z
FIRMS_TN_0616,True,CLOUD_REJECTED,1,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:55:34Z
FIRMS_TN_0617,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:55:36Z
FIRMS_TN_0618,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:55:38Z
FIRMS_TN_0619,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:55:40Z
FIRMS_TN_0620,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:55:42Z
FIRMS_TN_0621,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:55:46Z
FIRMS_TN_0622,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:55:49Z
FIRMS_TN_0623,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:55:51Z
FIRMS_TN_0624,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:55:53Z
FIRMS_TN_0625,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:55:57Z
FIRMS_TN_0626,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:56:00Z
FIRMS_TN_0627,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:56:04Z
FIRMS_TN_0628,True,REAL_CDSE_SUCCESS,1,True,REAL_CDSE_SUCCESS,1,REAL_CDSE_SUCCESS,True,,2026-09-05T17:56:08Z
FIRMS_TN_0629,True,REAL_CDSE_SUCCESS,1,False,MISSING_PRODUCT,0,PARTIAL_PRE_ONLY,True,,2026-09-05T17:56:10Z
FIRMS_TN_0630,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:56:12Z
FIRMS_TN_0631,True,CLOUD_REJECTED,1,False,MISSING_PRODUCT,0,CLOUD_REJECTED,True,CLOUD_REJECTED,2026-09-05T17:56:13Z
FIRMS_TN_0632,True,CLOUD_REJECTED,1,True,REAL_CDSE_SUCCESS,1,PARTIAL_POST_ONLY,True,,2026-09-05T17:56:17Z
