event_id,processing_status,pre_event_status,post_event_status,is_real_cdse_data,processing_timestamp,error_category
FIRMS_TN_0547,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:14Z,
FIRMS_TN_0548,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:52:17Z,CLOUD_REJECTED
FIRMS_TN_0549,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:52:19Z,CLOUD_REJECTED
FIRMS_TN_0550,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:52:21Z,CLOUD_REJECTED
FIRMS_TN_0551,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:23Z,
FIRMS_TN_0552,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:27Z,
FIRMS_TN_0553,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:29Z,
FIRMS_TN_0554,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:32Z,
FIRMS_TN_0555,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:52:34Z,
FIRMS_TN_0556,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:52:36Z,
FIRMS_TN_0557,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:40Z,
FIRMS_TN_0558,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:43Z,
FIRMS_TN_0559,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:47Z,
FIRMS_TN_0560,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:52:49Z,CLOUD_REJECTED
FIRMS_TN_0561,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:52:52Z,
FIRMS_TN_0562,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:52:54Z,CLOUD_REJECTED
FIRMS_TN_0563,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:52:56Z,
FIRMS_TN_0564,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:53:00Z,
FIRMS_TN_0565,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:53:03Z,
FIRMS_TN_0566,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:53:07Z,
FIRMS_TN_0567,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:53:09Z,
FIRMS_TN_0568,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:53:11Z,
FIRMS_TN_0569,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:53:12Z,CLOUD_REJECTED
FIRMS_TN_0570,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:53:14Z,
FIRMS_TN_0571,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:53:18Z,CLOUD_REJECTED
FIRMS_TN_0572,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:53:21Z,CLOUD_REJECTED
FIRMS_TN_0573,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:53:25Z,CLOUD_REJECTED
FIRMS_TN_0574,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:53:29Z,
FIRMS_TN_0575,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:53:32Z,
FIRMS_TN_0576,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:53:36Z,
FIRMS_TN_0577,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:53:40Z,CLOUD_REJECTED
FIRMS_TN_0578,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:53:42Z,
FIRMS_TN_0579,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:53:45Z,
FIRMS_TN_0580,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:53:49Z,CLOUD_REJECTED
FIRMS_TN_0581,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:53:52Z,CLOUD_REJECTED
FIRMS_TN_0582,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:53:54Z,CLOUD_REJECTED
FIRMS_TN_0583,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:53:56Z,CLOUD_REJECTED
FIRMS_TN_0584,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:54:00Z,
FIRMS_TN_0585,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:54:04Z,
FIRMS_TN_0586,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:54:06Z,CLOUD_REJECTED
FIRMS_TN_0587,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:54:07Z,
FIRMS_TN_0588,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:54:09Z,CLOUD_REJECTED
FIRMS_TN_0589,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:54:11Z,
FIRMS_TN_0590,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:54:13Z,
FIRMS_TN_0591,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:54:15Z,CLOUD_REJECTED
FIRMS_TN_0592,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:54:17Z,
FIRMS_TN_0593,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:54:20Z,
FIRMS_TN_0594,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:54:22Z,CLOUD_REJECTED
FIRMS_TN_0595,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:54:24Z,CLOUD_REJECTED
FIRMS_TN_0596,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:54:28Z,
FIRMS_TN_0597,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:54:31Z,CLOUD_REJECTED
FIRMS_TN_0598,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:54:35Z,
FIRMS_TN_0599,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:54:37Z,CLOUD_REJECTED
FIRMS_TN_0600,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:54:41Z,
FIRMS_TN_0601,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:54:42Z,CLOUD_REJECTED
FIRMS_TN_0602,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:54:44Z,
FIRMS_TN_0603,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:54:49Z,
FIRMS_TN_0604,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:54:52Z,
FIRMS_TN_0605,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:54:56Z,
FIRMS_TN_0606,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:55:01Z,
FIRMS_TN_0607,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:55:05Z,
FIRMS_TN_0608,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:55:08Z,
FIRMS_TN_0609,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:55:10Z,
FIRMS_TN_0610,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:55:14Z,
FIRMS_TN_0611,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:55:18Z,
FIRMS_TN_0612,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:55:22Z,
FIRMS_TN_0613,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:55:25Z,
FIRMS_TN_0614,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:55:27Z,
FIRMS_TN_0615,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:55:31Z,
FIRMS_TN_0616,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:55:34Z,
FIRMS_TN_0617,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:55:36Z,
FIRMS_TN_0618,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:55:38Z,CLOUD_REJECTED
FIRMS_TN_0619,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:55:40Z,CLOUD_REJECTED
FIRMS_TN_0620,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:55:42Z,CLOUD_REJECTED
FIRMS_TN_0621,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:55:46Z,
FIRMS_TN_0622,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:55:49Z,
FIRMS_TN_0623,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:55:51Z,
FIRMS_TN_0624,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:55:53Z,
FIRMS_TN_0625,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:55:57Z,
FIRMS_TN_0626,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:56:00Z,
FIRMS_TN_0627,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:56:04Z,
FIRMS_TN_0628,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:56:08Z,
FIRMS_TN_0629,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:56:10Z,
FIRMS_TN_0630,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:56:12Z,CLOUD_REJECTED
FIRMS_TN_0631,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:56:13Z,CLOUD_REJECTED
FIRMS_TN_0632,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:56:17Z,
